user_id,item_id,confidence
14869,thievery corporation,1
14880,amy winehouse,1
14882,blind guardian,1
14888,crystal castles,1
14888,depeche mode,1
14888,digitalism,1
14888,goldfrapp,1
14888,morcheeba,1
14888,nouvelle vague,1
14888,portishead,1
14888,the prodigy,1
14888,thievery corporation,1
14908,arcade fire,1
14908,beastie boys,1
14908,bjork,1
14908,boards of canada,1
14908,damien rice,1
14908,dredg,1
14908,feist,1
14908,jack johnson,1
14908,jose gonzalez,1
14908,kings of convenience,1
14908,regina spektor,1
14908,seeed,1
14908,sufjan stevens,1
14962,ac/dc,1
14962,adam green,1
14962,arch enemy,1
14962,atreyu,1
14962,beatsteaks,1
14962,die apokalyptischen reiter,1
14962,die toten hosen,1
14962,farin urlaub,1
14962,foo fighters,1
14962,guano apes,1
14962,in flames,1
14962,iron maiden,1
14962,kreator,1
14962,led zeppelin,1
14962,machine head,1
14962,metallica,1
14962,millencolin,1
14962,placebo,1
14962,red hot chili peppers,1
14962,rise against,1
14962,slayer,1
14962,subway to sally,1
14962,sum 41,1
14962,the offspring,1
14962,the used,1
14962,tool,1
14964,atb,1
14964,coldplay,1
14964,evanescence,1
14964,him,1
14964,james morrison,1
14964,justin timberlake,1
14964,lenny kravitz,1
14964,maria mena,1
14964,nelly furtado,1
14964,oasis,1
14964,papa roach,1
14964,placebo,1
14964,regina spektor,1
14964,snow patrol,1
14964,the fray,1
14964,the white stripes,1
14964,tori amos,1
14997,alanis morissette,1
14997,alicia keys,1
14997,amy winehouse,1
14997,babyshambles,1
14997,bob dylan,1
14997,dido,1
14997,die toten hosen,1
14997,duffy,1
14997,jack johnson,1
14997,kate nash,1
14997,katie melua,1
14997,lily allen,1
14997,mando diao,1
14997,maria mena,1
14997,the clash,1
14997,tori amos,1
15018,belle and sebastian,1
15018,eels,1
15018,modest mouse,1
15018,the decemberists,1
15018,the national,1
15018,the notwist,1
15036,cypress hill,1
15036,eminem,1
15036,limp bizkit,1
15083,coldplay,1
15083,hans zimmer,1
15083,linkin park,1
15083,norah jones,1
15083,pink floyd,1
15083,r.e.m.,1
15083,red hot chili peppers,1
15083,robbie williams,1
15083,snow patrol,1
15083,u2,1
15090,arcade fire,1
15090,arctic monkeys,1
15090,beatsteaks,1
15090,bloc party,1
15090,coldplay,1
15090,death cab for cutie,1
15090,editors,1
15090,interpol,1
15090,james morrison,1
15090,jimmy eat world,1
15090,kaiser chiefs,1
15090,keane,1
15090,kings of leon,1
15090,modest mouse,1
15090,nada surf,1
15090,razorlight,1
15090,the decemberists,1
15090,the killers,1
15148,amy macdonald,1
15148,bullet for my valentine,1
15148,linkin park,1
15148,paramore,1
15148,peter fox,1
15184,cascada,1
15184,david guetta,1
15184,deichkind,1
15184,die toten hosen,1
15184,digitalism,1
15184,faithless,1
15184,hans zimmer,1
15184,queens of the stone age,1
15184,red hot chili peppers,1
15184,system of a down,1
15184,the chemical brothers,1
15200,joy division,1
15200,nine inch nails,1
15200,the decemberists,1
15214,arctic monkeys,1
15214,bjork,1
15214,red hot chili peppers,1
15214,volbeat,1
15224,ac/dc,1
15224,children of bodom,1
15224,ensiferum,1
15224,jack johnson,1
15224,kreator,1
15224,metallica,1
15224,nickelback,1
15224,rammstein,1
15224,sonic syndicate,1
15231,atb,1
15231,coldplay,1
15231,scooter,1
15231,the prodigy,1
15234,motorhead,1
15234,slayer,1
15236,arctic monkeys,1
15236,atreyu,1
15236,blind guardian,1
15236,david bowie,1
15236,deep purple,1
15236,ensiferum,1
15236,evanescence,1
15236,farin urlaub,1
15236,franz ferdinand,1
15236,hammerfall,1
15236,in extremo,1
15236,judas priest,1
15236,limp bizkit,1
15236,mando diao,1
15236,opeth,1
15236,pink floyd,1
15236,porcupine tree,1
15236,radiohead,1
15236,schandmaul,1
15236,subway to sally,1
15236,system of a down,1
15236,the killers,1
15236,the white stripes,1
15237,amon amarth,1
15237,blind guardian,1
15237,eluveitie,1
15237,iron maiden,1
15237,judas priest,1
15237,motorhead,1
15269,goldfrapp,1
15269,hans zimmer,1
15269,howard shore,1
15269,queen,1
15287,avril lavigne,1
15287,bob marley,1
15287,children of bodom,1
15287,deichkind,1
15287,die apokalyptischen reiter,1
15287,die toten hosen,1
15287,jack johnson,1
15287,peter fox,1
15287,rammstein,1
15287,sonata arctica,1
15287,system of a down,1
15324,ac/dc,1
15324,dimmu borgir,1
15324,judas priest,1
15324,kreator,1
15335,beck,1
15335,billy talent,1
15335,christina aguilera,1
15335,coldplay,1
15335,damien rice,1
15335,death cab for cutie,1
15335,farin urlaub,1
15335,feist,1
15335,hot chip,1
15335,incubus,1
15335,jack johnson,1
15335,jason mraz,1
15335,justin timberlake,1
15335,kate nash,1
15335,keane,1
15335,linkin park,1
15335,lostprophets,1
15335,marilyn manson,1
15335,modest mouse,1
15335,mogwai,1
15335,panic at the disco,1
15335,placebo,1
15335,red hot chili peppers,1
15335,snow patrol,1
15335,the kooks,1
15335,the libertines,1
15335,the national,1
15335,the strokes,1
15335,the used,1
15379,alanis morissette,1
15379,arctic monkeys,1
15379,black eyed peas,1
15379,bob marley,1
15379,bob marley & the wailers,1
15379,clueso,1
15379,gorillaz,1
15379,jack johnson,1
15379,james blunt,1
15379,metallica,1
15379,pink,1
15379,seeed,1
15379,the smashing pumpkins,1
15381,deichkind,1
15402,abba,1
15402,amy winehouse,1
15402,britney spears,1
15402,coldplay,1
15402,daft punk,1
15402,david guetta,1
15402,deichkind,1
15402,digitalism,1
15402,feist,1
15402,goldfrapp,1
15402,justice,1
15402,kaiser chiefs,1
15402,keane,1
15402,mando diao,1
15402,mgmt,1
15402,michael jackson,1
15402,moby,1
15402,robbie williams,1
15402,travis,1
15426,billy talent,1
15426,david guetta,1
15426,justin timberlake,1
15426,kanye west,1
15426,linkin park,1
15426,nelly furtado,1
15426,peter fox,1
15426,rihanna,1
15426,seeed,1
15426,the prodigy,1
15426,timbaland,1
15442,a perfect circle,1
15442,arctic monkeys,1
15442,bloc party,1
15442,boards of canada,1
15442,bright eyes,1
15442,coldplay,1
15442,death cab for cutie,1
15442,dredg,1
15442,editors,1
15442,fall out boy,1
15442,foo fighters,1
15442,incubus,1
15442,interpol,1
15442,jack johnson,1
15442,jimmy eat world,1
15442,jose gonzalez,1
15442,kings of convenience,1
15442,modest mouse,1
15442,muse,1
15442,nouvelle vague,1
15442,porcupine tree,1
15442,radiohead,1
15442,the decemberists,1
15442,the national,1
15442,the notwist,1
15442,the shins,1
15456,beck,1
15456,boards of canada,1
15456,depeche mode,1
15456,elvis presley,1
15456,manu chao,1
15456,massive attack,1
15456,michael jackson,1
15456,nirvana,1
15456,the chemical brothers,1
15456,the prodigy,1
15469,bad religion,1
15469,breaking benjamin,1
15469,coldplay,1
15469,damien rice,1
15469,funeral for a friend,1
15469,hoobastank,1
15469,howard shore,1
15469,jimmy eat world,1
15469,killswitch engage,1
15469,linkin park,1
15469,manu chao,1
15469,rage against the machine,1
15469,red hot chili peppers,1
15469,rise against,1
15469,schandmaul,1
15469,sum 41,1
15469,the strokes,1
15469,three days grace,1
15491,depeche mode,1
15497,all that remains,1
15497,arch enemy,1
15497,blind guardian,1
15497,bloodhound gang,1
15497,children of bodom,1
15497,dream theater,1
15497,in flames,1
15497,incubus,1
15497,iron maiden,1
15497,killswitch engage,1
15497,lily allen,1
15497,nightwish,1
15497,opeth,1
15497,porcupine tree,1
15497,radiohead,1
15497,red hot chili peppers,1
15497,schandmaul,1
15497,scooter,1
15497,soilwork,1
15497,sonata arctica,1
15497,system of a down,1
15497,tenacious d,1
15497,tool,1
15497,trivium,1
15502,billy talent,1
15502,black eyed peas,1
15502,bullet for my valentine,1
15502,cascada,1
15502,foo fighters,1
15502,frank sinatra,1
15502,incubus,1
15502,lady gaga,1
15502,michael jackson,1
15502,scooter,1
15502,system of a down,1
15502,the prodigy,1
15502,the used,1
15505,alexisonfire,1
15505,arctic monkeys,1
15505,atreyu,1
15505,bloc party,1
15505,daft punk,1
15505,deichkind,1
15505,digitalism,1
15505,feist,1
15505,good charlotte,1
15505,katy perry,1
15505,linkin park,1
15505,modest mouse,1
15505,paramore,1
15505,rise against,1
15505,snow patrol,1
15505,the killers,1
15505,the kooks,1
15505,the subways,1
15505,the wombats,1
15520,anti-flag,1
15520,avril lavigne,1
15520,babyshambles,1
15520,billy talent,1
15520,blink-182,1
15520,bloc party,1
15520,breaking benjamin,1
15520,coldplay,1
15520,death cab for cutie,1
15520,foo fighters,1
15520,kings of leon,1
15520,limp bizkit,1
15520,linkin park,1
15520,rise against,1
15520,seether,1
15520,staind,1
15520,sum 41,1
15520,the chemical brothers,1
15520,the killers,1
15525,air,1
15525,deichkind,1
15525,jason mraz,1
15555,aphex twin,1
15555,apocalyptica,1
15555,bjork,1
15555,bullet for my valentine,1
15555,coldplay,1
15555,depeche mode,1
15555,evanescence,1
15555,hoobastank,1
15555,lacuna coil,1
15555,limp bizkit,1
15555,linkin park,1
15555,pink,1
15555,radiohead,1
15555,the cure,1
15555,the prodigy,1
15567,billy talent,1
15567,oomph!,1
15567,subway to sally,1
15567,timbaland,1
15574,frank sinatra,1
15599,cascada,1
15599,eminem,1
15599,katy perry,1
15599,lady gaga,1
15599,linkin park,1
15599,nelly furtado,1
15599,scooter,1
15607,alexisonfire,1
15607,anti-flag,1
15607,billy talent,1
15607,die toten hosen,1
15607,disturbed,1
15607,funeral for a friend,1
15607,rise against,1
15607,the killers,1
15656,anti-flag,1
15656,bad religion,1
15656,blink-182,1
15656,farin urlaub,1
15656,flogging molly,1
15656,green day,1
15656,millencolin,1
15656,nofx,1
15656,rise against,1
15656,the clash,1
15656,the hives,1
15656,the offspring,1
15694,abba,1
15694,beastie boys,1
15694,bloc party,1
15694,blur,1
15694,cypress hill,1
15694,depeche mode,1
15694,duffy,1
15694,eels,1
15694,kanye west,1
15694,led zeppelin,1
15694,massive attack,1
15694,peter fox,1
15694,pink floyd,1
15694,portishead,1
15694,snow patrol,1
15694,the beatles,1
15694,the chemical brothers,1
15694,the prodigy,1
15694,the rolling stones,1
15694,volbeat,1
15696,anti-flag,1
15696,arctic monkeys,1
15696,bad religion,1
15696,beastie boys,1
15696,billy talent,1
15696,blind guardian,1
15696,blink-182,1
15696,bloc party,1
15696,daft punk,1
15696,die toten hosen,1
15696,dropkick murphys,1
15696,farin urlaub,1
15696,frank sinatra,1
15696,hans zimmer,1
15696,kings of leon,1
15696,mando diao,1
15696,mgmt,1
15696,millencolin,1
15696,my chemical romance,1
15696,nofx,1
15696,peter fox,1
15696,placebo,1
15696,rammstein,1
15696,seeed,1
15696,sum 41,1
15696,system of a down,1
15696,tenacious d,1
15696,the hives,1
15696,the killers,1
15696,the offspring,1
15696,the strokes,1
15710,babyshambles,1
15710,beck,1
15710,belle and sebastian,1
15710,bob dylan,1
15710,cocorosie,1
15710,johnny cash,1
15710,kings of leon,1
15710,mgmt,1
15710,modest mouse,1
15710,nada surf,1
15710,oasis,1
15710,the national,1
15710,the shins,1
15710,the strokes,1
15710,tom waits,1
15717,avril lavigne,1
15717,disturbed,1
15717,evanescence,1
15717,finntroll,1
15717,howard shore,1
15717,iron maiden,1
15717,korpiklaani,1
15717,rammstein,1
15717,system of a down,1
15718,apocalyptica,1
15718,blind guardian,1
15718,bloodhound gang,1
15718,die apokalyptischen reiter,1
15718,disturbed,1
15718,fall out boy,1
15718,in extremo,1
15718,killswitch engage,1
15718,marilyn manson,1
15718,muse,1
15718,queen,1
15718,schandmaul,1
15718,serj tankian,1
15718,silverstein,1
15718,sonic syndicate,1
15718,stone sour,1
15718,subway to sally,1
15718,system of a down,1
15718,the offspring,1
15731,as i lay dying,1
15731,atreyu,1
15731,blink-182,1
15731,caliban,1
15731,fall out boy,1
15731,jimmy eat world,1
15731,paramore,1
15731,parkway drive,1
15731,sum 41,1
15731,the used,1
15731,underoath,1
15760,clueso,1
15760,daft punk,1
15760,oomph!,1
15802,as i lay dying,1
15802,atreyu,1
15802,blink-182,1
15802,breaking benjamin,1
15802,deftones,1
15802,millencolin,1
15802,parkway drive,1
15802,rise against,1
15802,slipknot,1
15802,the cure,1
15802,tool,1
15844,eluveitie,1
15844,equilibrium,1
15845,anti-flag,1
15845,dropkick murphys,1
15845,fall out boy,1
15845,good charlotte,1
15845,green day,1
15845,hatebreed,1
15845,lostprophets,1
15845,mando diao,1
15845,rammstein,1
15845,rihanna,1
15845,rise against,1
15845,schandmaul,1
15845,scooter,1
15845,seeed,1
15845,sum 41,1
15845,timbaland,1
15874,beatsteaks,1
15874,blur,1
15874,daft punk,1
15874,digitalism,1
15874,kings of leon,1
15874,mando diao,1
15874,manu chao,1
15874,massive attack,1
15874,mgmt,1
15874,muse,1
15874,nine inch nails,1
15874,nirvana,1
15874,pink floyd,1
15874,portishead,1
15874,radiohead,1
15874,ramones,1
15874,red hot chili peppers,1
15874,the fratellis,1
15874,the hives,1
15874,the kooks,1
15874,the libertines,1
15874,the shins,1
15874,the subways,1
15892,aphex twin,1
15892,die toten hosen,1
15892,farin urlaub,1
15892,metallica,1
15892,subway to sally,1
15921,ac/dc,1
15921,bloodhound gang,1
15921,bright eyes,1
15921,deftones,1
15921,interpol,1
15921,jimi hendrix,1
15921,jimmy eat world,1
15921,limp bizkit,1
15921,metallica,1
15921,my chemical romance,1
15921,nine inch nails,1
15921,nirvana,1
15921,nofx,1
15921,the beatles,1
15921,the strokes,1
15952,all that remains,1
15952,as i lay dying,1
15952,atreyu,1
15952,bring me the horizon,1
15952,heaven shall burn,1
15952,limp bizkit,1
15952,linkin park,1
15952,lostprophets,1
15952,parkway drive,1
15960,cascada,1
15960,evanescence,1
15960,groove coverage,1
15960,leona lewis,1
15960,nelly furtado,1
15960,pink,1
15960,scooter,1
15960,sum 41,1
15961,aerosmith,1
15961,bob marley,1
15961,elvis presley,1
15961,eric clapton,1
15961,farin urlaub,1
15961,led zeppelin,1
15961,linkin park,1
15961,metallica,1
15961,nightwish,1
15961,queen,1
15961,robbie williams,1
15961,the beatles,1
15961,the doors,1
15961,the rolling stones,1
15970,amy macdonald,1
15970,mando diao,1
15977,depeche mode,1
15977,joy division,1
15977,the cure,1
15977,the smiths,1
15977,tom waits,1
16011,air,1
16011,boards of canada,1
16011,cocorosie,1
16011,massive attack,1
16011,pink floyd,1
16011,thievery corporation,1
16016,dimmu borgir,1
16016,metallica,1
16016,misfits,1
16016,nirvana,1
16016,rammstein,1
16016,slayer,1
16016,slipknot,1
16016,volbeat,1
16025,bob dylan,1
16025,bob marley & the wailers,1
16025,eels,1
16025,eminem,1
16025,johnny cash,1
16025,massive attack,1
16025,mgmt,1
16025,muse,1
16025,nirvana,1
16025,portishead,1
16025,radiohead,1
16025,the rolling stones,1
16025,the shins,1
16038,abba,1
16038,amy macdonald,1
16038,billy talent,1
16038,coldplay,1
16038,dream theater,1
16038,hans zimmer,1
16038,howard shore,1
16038,in extremo,1
16038,jamiroquai,1
16038,limp bizkit,1
16038,linkin park,1
16038,mando diao,1
16038,metallica,1
16038,muse,1
16038,nightwish,1
16038,porcupine tree,1
16038,rammstein,1
16038,red hot chili peppers,1
16038,schandmaul,1
16038,serj tankian,1
16038,sonata arctica,1
16038,stone sour,1
16038,system of a down,1
16038,tenacious d,1
16038,the offspring,1
16046,as i lay dying,1
16046,caliban,1
16046,flyleaf,1
16046,hatebreed,1
16046,limp bizkit,1
16046,parkway drive,1
16046,rob zombie,1
16057,amy winehouse,1
16057,bob dylan,1
16057,bob marley,1
16057,jimi hendrix,1
16057,manu chao,1
16057,the killers,1
16057,the rolling stones,1
16057,thievery corporation,1
16057,tom waits,1
16084,belle and sebastian,1
16084,the cure,1
16084,the smiths,1
16090,adam green,1
16090,amy winehouse,1
16090,as i lay dying,1
16090,beirut,1
16090,billy talent,1
16090,feist,1
16090,goldfrapp,1
16090,james blunt,1
16090,kate nash,1
16090,katie melua,1
16090,mando diao,1
16090,norah jones,1
16090,nouvelle vague,1
16090,opeth,1
16090,placebo,1
16090,regina spektor,1
16090,snow patrol,1
16090,tegan and sara,1
16090,three days grace,1
16098,apocalyptica,1
16098,evanescence,1
16098,in extremo,1
16098,lacuna coil,1
16098,marilyn manson,1
16098,my chemical romance,1
16098,nightwish,1
16098,sonata arctica,1
16107,air,1
16107,beastie boys,1
16107,black eyed peas,1
16107,clueso,1
16107,daft punk,1
16107,faithless,1
16107,goldfrapp,1
16107,green day,1
16107,manu chao,1
16107,massive attack,1
16107,moby,1
16107,morcheeba,1
16107,portishead,1
16107,the chemical brothers,1
16107,the shins,1
16111,beck,1
16111,coldplay,1
16111,depeche mode,1
16111,dido,1
16111,faithless,1
16111,foo fighters,1
16111,jack johnson,1
16111,madonna,1
16111,moby,1
16111,pink floyd,1
16111,radiohead,1
16111,red hot chili peppers,1
16111,robbie williams,1
16111,tom waits,1
16125,adam green,1
16125,belle and sebastian,1
16125,bob dylan,1
16125,bright eyes,1
16125,coldplay,1
16125,david bowie,1
16125,feist,1
16125,foo fighters,1
16125,franz ferdinand,1
16125,gorillaz,1
16125,johnny cash,1
16125,kaiser chiefs,1
16125,kings of convenience,1
16125,kings of leon,1
16125,r.e.m.,1
16125,radiohead,1
16125,red hot chili peppers,1
16125,the beatles,1
16125,the decemberists,1
16125,the doors,1
16125,the killers,1
16125,the rolling stones,1
16125,tom waits,1
16127,ac/dc,1
16127,arctic monkeys,1
16127,avril lavigne,1
16127,billy talent,1
16127,blind guardian,1
16127,blink-182,1
16127,bloc party,1
16127,bloodhound gang,1
16127,britney spears,1
16127,cascada,1
16127,children of bodom,1
16127,farin urlaub,1
16127,green day,1
16127,him,1
16127,linkin park,1
16127,manowar,1
16127,nightwish,1
16127,papa roach,1
16127,rammstein,1
16127,silverstein,1
16127,sonata arctica,1
16127,subway to sally,1
16127,sum 41,1
16127,the hives,1
16127,the killers,1
16127,the kooks,1
16127,the smiths,1
16133,alanis morissette,1
16133,misfits,1
16133,motorhead,1
16133,nirvana,1
16133,pearl jam,1
16164,amy macdonald,1
16164,amy winehouse,1
16164,arcade fire,1
16164,audioslave,1
16164,coldplay,1
16164,depeche mode,1
16164,franz ferdinand,1
16164,gorillaz,1
16164,guns n roses,1
16164,jamiroquai,1
16164,kaiser chiefs,1
16164,keane,1
16164,kings of leon,1
16164,mando diao,1
16164,maria mena,1
16164,muse,1
16164,norah jones,1
16164,peter fox,1
16164,placebo,1
16164,razorlight,1
16164,stars,1
16164,the cure,1
16164,the killers,1
16164,the kooks,1
16164,the smashing pumpkins,1
16164,the strokes,1
16164,the white stripes,1
16164,tori amos,1
16164,travis,1
16171,ac/dc,1
16171,alanis morissette,1
16171,depeche mode,1
16171,die apokalyptischen reiter,1
16171,die toten hosen,1
16171,faithless,1
16171,marilyn manson,1
16171,metallica,1
16171,nine inch nails,1
16171,oomph!,1
16171,peter fox,1
16171,pink floyd,1
16171,rammstein,1
16171,rob zombie,1
16171,the cure,1
16171,the prodigy,1
16171,the white stripes,1
16171,tool,1
16172,air,1
16172,amy winehouse,1
16172,coldplay,1
16172,crystal castles,1
16172,depeche mode,1
16172,duffy,1
16172,feist,1
16172,franz ferdinand,1
16172,goldfrapp,1
16172,hans zimmer,1
16172,hot chip,1
16172,kaiser chiefs,1
16172,mando diao,1
16172,massive attack,1
16172,moby,1
16172,morcheeba,1
16172,norah jones,1
16172,nouvelle vague,1
16172,oasis,1
16172,portishead,1
16172,snow patrol,1
16172,the beatles,1
16172,the killers,1
16187,pink,1
16187,scooter,1
16200,blind guardian,1
16200,bring me the horizon,1
16200,deichkind,1
16200,finntroll,1
16216,air,1
16216,alanis morissette,1
16216,amy winehouse,1
16216,arcade fire,1
16216,cat power,1
16216,coldplay,1
16216,editors,1
16216,feist,1
16216,goldfrapp,1
16216,him,1
16216,mgmt,1
16216,nelly furtado,1
16216,pearl jam,1
16216,r.e.m.,1
16216,radiohead,1
16216,regina spektor,1
16216,the national,1
16216,the shins,1
16216,the smashing pumpkins,1
16216,tori amos,1
16216,travis,1
16234,ac/dc,1
16234,beatsteaks,1
16234,clueso,1
16234,depeche mode,1
16234,jack johnson,1
16234,jimi hendrix,1
16234,jose gonzalez,1
16234,limp bizkit,1
16234,linkin park,1
16234,norah jones,1
16234,pearl jam,1
16234,placebo,1
16234,porcupine tree,1
16234,rage against the machine,1
16234,red hot chili peppers,1
16234,stone sour,1
16234,the cure,1
16241,afi,1
16241,atreyu,1
16241,breaking benjamin,1
16241,clueso,1
16241,die toten hosen,1
16241,fall out boy,1
16241,funeral for a friend,1
16241,him,1
16241,incubus,1
16241,limp bizkit,1
16241,linkin park,1
16241,papa roach,1
16241,red hot chili peppers,1
16241,silverstein,1
16241,simple plan,1
16241,sum 41,1
16241,system of a down,1
16241,three days grace,1
16241,timbaland,1
16271,depeche mode,1
16271,die toten hosen,1
16271,disturbed,1
16271,evanescence,1
16271,farin urlaub,1
16271,green day,1
16271,him,1
16271,limp bizkit,1
16271,linkin park,1
16271,michael jackson,1
16271,my chemical romance,1
16271,nine inch nails,1
16271,peter fox,1
16271,placebo,1
16271,rammstein,1
16271,the cure,1
16284,ac/dc,1
16284,amon amarth,1
16284,black sabbath,1
16284,bob dylan,1
16284,bob marley,1
16284,children of bodom,1
16284,dark tranquillity,1
16284,dimmu borgir,1
16284,dire straits,1
16284,howard shore,1
16284,iron maiden,1
16284,korpiklaani,1
16284,manu chao,1
16284,marilyn manson,1
16284,metallica,1
16284,motorhead,1
16284,nirvana,1
16284,opeth,1
16284,rammstein,1
16284,red hot chili peppers,1
16284,rob zombie,1
16284,the beatles,1
16293,bullet for my valentine,1
16293,damien rice,1
16293,deichkind,1
16293,panic at the disco,1
16293,paramore,1
16293,peter fox,1
16293,rise against,1
16293,sonic syndicate,1
16293,sufjan stevens,1
16293,travis,1
16294,apocalyptica,1
16294,eluveitie,1
16294,korpiklaani,1
16294,subway to sally,1
16308,afi,1
16308,amy winehouse,1
16308,coldplay,1
16308,die toten hosen,1
16308,evanescence,1
16308,fall out boy,1
16308,farin urlaub,1
16308,flyleaf,1
16308,funeral for a friend,1
16308,jimmy eat world,1
16308,lostprophets,1
16308,my chemical romance,1
16308,panic at the disco,1
16308,red hot chili peppers,1
16308,rise against,1
16308,the fray,1
16308,three days grace,1
16331,bob marley & the wailers,1
16355,coldplay,1
16355,david guetta,1
16355,depeche mode,1
16355,faithless,1
16355,linkin park,1
16355,massive attack,1
16355,moby,1
16355,peter fox,1
16355,queen,1
16355,rammstein,1
16355,simple plan,1
16355,the chemical brothers,1
16355,the prodigy,1
16357,anti-flag,1
16357,as i lay dying,1
16357,beastie boys,1
16357,hatebreed,1
16357,heaven shall burn,1
16357,lostprophets,1
16357,marilyn manson,1
16357,rammstein,1
16357,sum 41,1
16357,system of a down,1
16357,the offspring,1
16357,underoath,1
16363,abba,1
16363,coldplay,1
16363,hans zimmer,1
16363,nightwish,1
16363,queen,1
16363,scooter,1
16377,black eyed peas,1
16377,depeche mode,1
16377,evanescence,1
16377,muse,1
16377,queen,1
16377,rammstein,1
16377,staind,1
16377,the beatles,1
16377,the cure,1
16388,alexisonfire,1
16388,beatsteaks,1
16388,billy talent,1
16388,bloc party,1
16388,bright eyes,1
16388,death cab for cutie,1
16388,dredg,1
16388,foo fighters,1
16388,interpol,1
16388,muse,1
16388,queens of the stone age,1
16388,radiohead,1
16388,rise against,1
16388,the smashing pumpkins,1
16411,jimi hendrix,1
16411,led zeppelin,1
16421,amy winehouse,1
16421,avril lavigne,1
16421,bullet for my valentine,1
16421,christina aguilera,1
16421,coldplay,1
16421,damien rice,1
16421,evanescence,1
16421,farin urlaub,1
16421,incubus,1
16421,james blunt,1
16421,keane,1
16421,linkin park,1
16421,mando diao,1
16421,massive attack,1
16421,panic at the disco,1
16421,pink,1
16421,placebo,1
16421,portishead,1
16421,queen,1
16421,red hot chili peppers,1
16421,the fray,1
16421,the hives,1
16421,the kooks,1
16433,aphex twin,1
16433,bjork,1
16433,bob dylan,1
16433,clueso,1
16433,coldplay,1
16433,die toten hosen,1
16433,eminem,1
16433,genesis,1
16433,gorillaz,1
16433,green day,1
16433,led zeppelin,1
16433,lily allen,1
16433,machine head,1
16433,moby,1
16433,nine inch nails,1
16433,ramones,1
16433,the beatles,1
16433,the clash,1
16448,eminem,1
16448,linkin park,1
16448,mando diao,1
16469,afi,1
16469,alanis morissette,1
16469,amy winehouse,1
16469,arctic monkeys,1
16469,bloc party,1
16469,coldplay,1
16469,damien rice,1
16469,eels,1
16469,fall out boy,1
16469,feist,1
16469,foo fighters,1
16469,in flames,1
16469,jose gonzalez,1
16469,madonna,1
16469,muse,1
16469,norah jones,1
16469,placebo,1
16469,radiohead,1
16469,snow patrol,1
16469,sufjan stevens,1
16469,tegan and sara,1
16469,the killers,1
16469,the used,1
16472,amy winehouse,1
16472,babyshambles,1
16472,bloc party,1
16472,blur,1
16472,coldplay,1
16472,duffy,1
16472,howard shore,1
16472,kaiser chiefs,1
16472,kate nash,1
16472,lily allen,1
16472,mgmt,1
16472,muse,1
16472,oasis,1
16472,paramore,1
16472,queens of the stone age,1
16472,regina spektor,1
16472,the beatles,1
16472,the killers,1
16472,the kooks,1
16472,the subways,1
16472,travis,1
16474,beirut,1
16474,dredg,1
16474,kate nash,1
16474,mogwai,1
16474,nada surf,1
16474,radiohead,1
16474,the decemberists,1
16474,travis,1
16495,coldplay,1
16495,daft punk,1
16495,lady gaga,1
16495,rammstein,1
16495,robbie williams,1
16535,babyshambles,1
16535,beirut,1
16535,bob dylan,1
16535,bright eyes,1
16535,interpol,1
16535,modest mouse,1
16535,radiohead,1
16535,the decemberists,1
16535,the killers,1
16535,the libertines,1
16535,the shins,1
16535,the smashing pumpkins,1
16535,the smiths,1
16535,the strokes,1
16583,a perfect circle,1
16583,deftones,1
16583,evanescence,1
16583,massive attack,1
16583,rammstein,1
16583,red hot chili peppers,1
16583,slipknot,1
16583,system of a down,1
16602,amon amarth,1
16602,amy macdonald,1
16602,anti-flag,1
16602,blind guardian,1
16602,die apokalyptischen reiter,1
16602,eluveitie,1
16602,ensiferum,1
16602,equilibrium,1
16602,evanescence,1
16602,green day,1
16602,heaven shall burn,1
16602,in extremo,1
16602,lacuna coil,1
16602,linkin park,1
16602,my chemical romance,1
16602,nightwish,1
16602,oomph!,1
16602,rise against,1
16602,sonata arctica,1
16602,trivium,1
16604,beastie boys,1
16604,cypress hill,1
16604,norah jones,1
16604,the chemical brothers,1
16604,the prodigy,1
16612,arctic monkeys,1
16612,clueso,1
16612,coldplay,1
16612,feist,1
16612,gorillaz,1
16612,jamiroquai,1
16612,kate nash,1
16612,massive attack,1
16612,morcheeba,1
16612,portishead,1
16612,regina spektor,1
16612,tenacious d,1
16612,the kooks,1
16612,the prodigy,1
16612,the streets,1
16624,air,1
16624,billy talent,1
16624,coldplay,1
16624,daft punk,1
16624,gentleman,1
16624,johnny cash,1
16624,regina spektor,1
16624,travis,1
16628,ac/dc,1
16628,amon amarth,1
16628,anti-flag,1
16628,arch enemy,1
16628,blind guardian,1
16628,die apokalyptischen reiter,1
16628,die toten hosen,1
16628,equilibrium,1
16628,farin urlaub,1
16628,green day,1
16628,hammerfall,1
16628,heaven shall burn,1
16628,in flames,1
16628,iron maiden,1
16628,jack johnson,1
16628,johnny cash,1
16628,judas priest,1
16628,manowar,1
16628,metallica,1
16628,motorhead,1
16628,nirvana,1
16628,red hot chili peppers,1
16628,rise against,1
16628,slayer,1
16628,soilwork,1
16628,the beatles,1
16628,the offspring,1
16628,volbeat,1
16629,amon amarth,1
16629,eluveitie,1
16629,ensiferum,1
16629,equilibrium,1
16629,rage against the machine,1
16629,system of a down,1
16651,adam green,1
16651,arctic monkeys,1
16651,babyshambles,1
16651,bloc party,1
16651,deichkind,1
16651,johnny cash,1
16651,mgmt,1
16651,regina spektor,1
16651,the killers,1
